Expert_ID,theme,from,to
Expert_023,Tema 2,Bienestar humano,Valor cultural
Expert_023,Tema 2,Pesquerias,Productividad
Expert_023,Tema 2,Pesquerias,Regulación de la biodiversidad global
Expert_023,Tema 2,Pesquerias,Servicios ecosistemicos
Expert_023,Tema 2,Pesquerias,Sustentabilidad
Expert_023,Tema 2,Pesquerias,Valor cultural
Expert_023,Tema 2,Productividad,Regulación de la biodiversidad global
Expert_023,Tema 2,Productividad,Servicios ecosistemicos
Expert_023,Tema 2,Productividad,Sustentabilidad
Expert_023,Tema 2,Productividad,Valor cultural
Expert_023,Tema 2,Regulación de la biodiversidad global,Servicios ecosistemicos
Expert_023,Tema 2,Regulación de la biodiversidad global,Sustentabilidad
Expert_023,Tema 2,Regulación de la biodiversidad global,Valor cultural
Expert_023,Tema 2,Servicios ecosistemicos,Sustentabilidad
Expert_023,Tema 2,Servicios ecosistemicos,Valor cultural
Expert_023,Tema 2,Sustentabilidad,Valor cultural
Expert_023,Tema 3,Biodiversidad,Conciencia ambiental
Expert_023,Tema 3,Biodiversidad,Conservación
Expert_023,Tema 3,Biodiversidad,Especies clave
Expert_023,Tema 3,Biodiversidad,Restauración ecológica
Expert_023,Tema 3,Conciencia ambiental,Conservación
Expert_023,Tema 3,Conciencia ambiental,Especies clave
Expert_023,Tema 3,Conciencia ambiental,Restauración ecológica
Expert_023,Tema 3,Conservación,Especies clave
Expert_023,Tema 3,Conservación,Restauración ecológica
Expert_023,Tema 3,Especies clave,Restauración ecológica
Expert_023,Tema 4,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_023,Tema 4,Acoplamiento clima-océano,Ecología
Expert_023,Tema 4,Acoplamiento clima-océano,Ecosistemas
Expert_023,Tema 4,Acoplamiento clima-océano,Evolución
Expert_023,Tema 4,Acoplamiento clima-océano,Geografia
Expert_023,Tema 4,Acoplamiento clima-océano,Oceanografía física
Expert_023,Tema 4,Ciclos biogeoquímicos,Ecología
Expert_023,Tema 4,Ciclos biogeoquímicos,Ecosistemas
Expert_023,Tema 4,Ciclos biogeoquímicos,Evolución
Expert_023,Tema 4,Ciclos biogeoquímicos,Geografia
Expert_023,Tema 4,Ciclos biogeoquímicos,Oceanografía física
Expert_023,Tema 4,Ecología,Ecosistemas
Expert_023,Tema 4,Ecología,Evolución
Expert_023,Tema 4,Ecología,Geografia
Expert_023,Tema 4,Ecología,Oceanografía física
Expert_023,Tema 4,Ecosistemas,Evolución
Expert_023,Tema 4,Ecosistemas,Geografia
Expert_023,Tema 4,Ecosistemas,Oceanografía física
Expert_023,Tema 4,Evolución,Geografia
Expert_023,Tema 4,Evolución,Oceanografía física
Expert_023,Tema 4,Geografia,Oceanografía física
Expert_024,-,NA,NA
Expert_024,Tema 1,Amenazas humanas,Contaminación
Expert_024,Tema 1,Amenazas humanas,Impactos del cambio climático
Expert_024,Tema 1,Amenazas humanas,Resiliencia
Expert_024,Tema 1,Amenazas humanas,Restauración ecológica
Expert_024,Tema 1,Amenazas humanas,Servicios ecosistemicos
Expert_024,Tema 1,Amenazas humanas,Sustentabilidad
Expert_024,Tema 1,Amenazas humanas,Valor cultural
Expert_024,Tema 1,Contaminación,Impactos del cambio climático
Expert_024,Tema 1,Contaminación,Resiliencia
Expert_024,Tema 1,Contaminación,Restauración ecológica
Expert_024,Tema 1,Contaminación,Servicios ecosistemicos
Expert_024,Tema 1,Contaminación,Sustentabilidad
Expert_024,Tema 1,Contaminación,Valor cultural
Expert_024,Tema 1,Impactos del cambio climático,Resiliencia
Expert_024,Tema 1,Impactos del cambio climático,Restauración ecológica
Expert_024,Tema 1,Impactos del cambio climático,Servicios ecosistemicos
Expert_024,Tema 1,Impactos del cambio climático,Sustentabilidad
Expert_024,Tema 1,Impactos del cambio climático,Valor cultural
Expert_024,Tema 1,Resiliencia,Restauración ecológica
Expert_024,Tema 1,Resiliencia,Servicios ecosistemicos
Expert_024,Tema 1,Resiliencia,Sustentabilidad
Expert_024,Tema 1,Resiliencia,Valor cultural
Expert_024,Tema 1,Restauración ecológica,Servicios ecosistemicos
Expert_024,Tema 1,Restauración ecológica,Sustentabilidad
Expert_024,Tema 1,Restauración ecológica,Valor cultural
Expert_024,Tema 1,Servicios ecosistemicos,Sustentabilidad
Expert_024,Tema 1,Servicios ecosistemicos,Valor cultural
Expert_024,Tema 1,Sustentabilidad,Valor cultural
Expert_024,Tema 2,Aspectos socio-económicos,Bienestar humano
Expert_024,Tema 2,Aspectos socio-económicos,Conciencia ambiental
Expert_024,Tema 2,Aspectos socio-económicos,Conservación
Expert_024,Tema 2,Aspectos socio-económicos,Ecología
Expert_024,Tema 2,Aspectos socio-económicos,Pesquerias
Expert_024,Tema 2,Bienestar humano,Conciencia ambiental
Expert_024,Tema 2,Bienestar humano,Conservación
Expert_024,Tema 2,Bienestar humano,Ecología
Expert_024,Tema 2,Bienestar humano,Pesquerias
Expert_024,Tema 2,Conciencia ambiental,Conservación
Expert_024,Tema 2,Conciencia ambiental,Ecología
Expert_024,Tema 2,Conciencia ambiental,Pesquerias
Expert_024,Tema 2,Conservación,Ecología
Expert_024,Tema 2,Conservación,Pesquerias
Expert_024,Tema 2,Ecología,Pesquerias
Expert_024,Tema 3,Biodiversidad,Ecosistemas
Expert_024,Tema 3,Biodiversidad,Especies clave
Expert_024,Tema 3,Biodiversidad,Evolución
Expert_024,Tema 3,Biodiversidad,Productividad
Expert_024,Tema 3,Biodiversidad,Regulación de la biodiversidad global
Expert_024,Tema 3,Ecosistemas,Especies clave
Expert_024,Tema 3,Ecosistemas,Evolución
Expert_024,Tema 3,Ecosistemas,Productividad
Expert_024,Tema 3,Ecosistemas,Regulación de la biodiversidad global
Expert_024,Tema 3,Especies clave,Evolución
Expert_024,Tema 3,Especies clave,Productividad
Expert_024,Tema 3,Especies clave,Regulación de la biodiversidad global
Expert_024,Tema 3,Evolución,Productividad
Expert_024,Tema 3,Evolución,Regulación de la biodiversidad global
Expert_024,Tema 3,Productividad,Regulación de la biodiversidad global
Expert_025,Tema 1,Acoplamiento clima-océano,Geografia
Expert_025,Tema 1,Acoplamiento clima-océano,Oceanografía física
Expert_025,Tema 1,Geografia,Oceanografía física
Expert_025,Tema 2,Amenazas humanas,Aspectos socio-económicos
Expert_025,Tema 2,Amenazas humanas,Bienestar humano
Expert_025,Tema 2,Amenazas humanas,Conciencia ambiental
Expert_025,Tema 2,Amenazas humanas,Conservación
Expert_025,Tema 2,Amenazas humanas,Servicios ecosistemicos
Expert_025,Tema 2,Amenazas humanas,Sustentabilidad
Expert_025,Tema 2,Amenazas humanas,Valor cultural
Expert_025,Tema 2,Aspectos socio-económicos,Bienestar humano
Expert_025,Tema 2,Aspectos socio-económicos,Conciencia ambiental
Expert_025,Tema 2,Aspectos socio-económicos,Conservación
Expert_025,Tema 2,Aspectos socio-económicos,Servicios ecosistemicos
Expert_025,Tema 2,Aspectos socio-económicos,Sustentabilidad
Expert_025,Tema 2,Aspectos socio-económicos,Valor cultural
Expert_025,Tema 2,Bienestar humano,Conciencia ambiental
Expert_025,Tema 2,Bienestar humano,Conservación
Expert_025,Tema 2,Bienestar humano,Servicios ecosistemicos
Expert_025,Tema 2,Bienestar humano,Sustentabilidad
Expert_025,Tema 2,Bienestar humano,Valor cultural
Expert_025,Tema 2,Conciencia ambiental,Conservación
Expert_025,Tema 2,Conciencia ambiental,Servicios ecosistemicos
Expert_025,Tema 2,Conciencia ambiental,Sustentabilidad
Expert_025,Tema 2,Conciencia ambiental,Valor cultural
Expert_025,Tema 2,Conservación,Servicios ecosistemicos
Expert_025,Tema 2,Conservación,Sustentabilidad
Expert_025,Tema 2,Conservación,Valor cultural
Expert_025,Tema 2,Servicios ecosistemicos,Sustentabilidad
Expert_025,Tema 2,Servicios ecosistemicos,Valor cultural
Expert_025,Tema 2,Sustentabilidad,Valor cultural
Expert_025,Tema 3,Biodiversidad,Ciclos biogeoquímicos
Expert_025,Tema 3,Biodiversidad,Ecología
Expert_025,Tema 3,Biodiversidad,Ecosistemas
Expert_025,Tema 3,Biodiversidad,Especies clave
Expert_025,Tema 3,Biodiversidad,Evolución
Expert_025,Tema 3,Biodiversidad,Pesquerias
Expert_025,Tema 3,Biodiversidad,Productividad
Expert_025,Tema 3,Biodiversidad,Regulación de la biodiversidad global
Expert_025,Tema 3,Biodiversidad,Resiliencia
Expert_025,Tema 3,Biodiversidad,Restauración ecológica
Expert_025,Tema 3,Ciclos biogeoquímicos,Ecología
Expert_025,Tema 3,Ciclos biogeoquímicos,Ecosistemas
Expert_025,Tema 3,Ciclos biogeoquímicos,Especies clave
Expert_025,Tema 3,Ciclos biogeoquímicos,Evolución
Expert_025,Tema 3,Ciclos biogeoquímicos,Pesquerias
Expert_025,Tema 3,Ciclos biogeoquímicos,Productividad
Expert_025,Tema 3,Ciclos biogeoquímicos,Regulación de la biodiversidad global
Expert_025,Tema 3,Ciclos biogeoquímicos,Resiliencia
Expert_025,Tema 3,Ciclos biogeoquímicos,Restauración ecológica
Expert_025,Tema 3,Ecología,Ecosistemas
Expert_025,Tema 3,Ecología,Especies clave
Expert_025,Tema 3,Ecología,Evolución
Expert_025,Tema 3,Ecología,Pesquerias
Expert_025,Tema 3,Ecología,Productividad
Expert_025,Tema 3,Ecología,Regulación de la biodiversidad global
Expert_025,Tema 3,Ecología,Resiliencia
Expert_025,Tema 3,Ecología,Restauración ecológica
Expert_025,Tema 3,Ecosistemas,Especies clave
Expert_025,Tema 3,Ecosistemas,Evolución
Expert_025,Tema 3,Ecosistemas,Pesquerias
Expert_025,Tema 3,Ecosistemas,Productividad
Expert_025,Tema 3,Ecosistemas,Regulación de la biodiversidad global
Expert_025,Tema 3,Ecosistemas,Resiliencia
Expert_025,Tema 3,Ecosistemas,Restauración ecológica
Expert_025,Tema 3,Especies clave,Evolución
Expert_025,Tema 3,Especies clave,Pesquerias
Expert_025,Tema 3,Especies clave,Productividad
Expert_025,Tema 3,Especies clave,Regulación de la biodiversidad global
Expert_025,Tema 3,Especies clave,Resiliencia
Expert_025,Tema 3,Especies clave,Restauración ecológica
Expert_025,Tema 3,Evolución,Pesquerias
Expert_025,Tema 3,Evolución,Productividad
Expert_025,Tema 3,Evolución,Regulación de la biodiversidad global
Expert_025,Tema 3,Evolución,Resiliencia
Expert_025,Tema 3,Evolución,Restauración ecológica
Expert_025,Tema 3,Pesquerias,Productividad
Expert_025,Tema 3,Pesquerias,Regulación de la biodiversidad global
Expert_025,Tema 3,Pesquerias,Resiliencia
Expert_025,Tema 3,Pesquerias,Restauración ecológica
Expert_025,Tema 3,Productividad,Regulación de la biodiversidad global
Expert_025,Tema 3,Productividad,Resiliencia
Expert_025,Tema 3,Productividad,Restauración ecológica
Expert_025,Tema 3,Regulación de la biodiversidad global,Resiliencia
Expert_025,Tema 3,Regulación de la biodiversidad global,Restauración ecológica
Expert_025,Tema 3,Resiliencia,Restauración ecológica
Expert_025,Tema 4,Contaminación,Impactos del cambio climático
Expert_025,no procede,NA,NA
Expert_026,Tema 1,Bienestar humano,Conciencia ambiental
Expert_026,Tema 1,Bienestar humano,Ecología
Expert_026,Tema 1,Bienestar humano,Especies clave
Expert_026,Tema 1,Bienestar humano,Evolución
Expert_026,Tema 1,Bienestar humano,Geografia
Expert_026,Tema 1,Conciencia ambiental,Ecología
Expert_026,Tema 1,Conciencia ambiental,Especies clave
Expert_026,Tema 1,Conciencia ambiental,Evolución
Expert_026,Tema 1,Conciencia ambiental,Geografia
Expert_026,Tema 1,Ecología,Especies clave
Expert_026,Tema 1,Ecología,Evolución
Expert_026,Tema 1,Ecología,Geografia
Expert_026,Tema 1,Especies clave,Evolución
Expert_026,Tema 1,Especies clave,Geografia
Expert_026,Tema 1,Evolución,Geografia
Expert_026,Tema 2,Acoplamiento clima-océano,Biodiversidad
Expert_026,Tema 2,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_026,Tema 2,Acoplamiento clima-océano,Impactos del cambio climático
Expert_026,Tema 2,Acoplamiento clima-océano,Oceanografía física
Expert_026,Tema 2,Biodiversidad,Ciclos biogeoquímicos
Expert_026,Tema 2,Biodiversidad,Impactos del cambio climático
Expert_026,Tema 2,Biodiversidad,Oceanografía física
Expert_026,Tema 2,Ciclos biogeoquímicos,Impactos del cambio climático
Expert_026,Tema 2,Ciclos biogeoquímicos,Oceanografía física
Expert_026,Tema 2,Impactos del cambio climático,Oceanografía física
Expert_026,Tema 3,Contaminación,Ecosistemas
Expert_026,Tema 3,Contaminación,Pesquerias
Expert_026,Tema 3,Contaminación,Productividad
Expert_026,Tema 3,Contaminación,Regulación de la biodiversidad global
Expert_026,Tema 3,Ecosistemas,Pesquerias
Expert_026,Tema 3,Ecosistemas,Productividad
Expert_026,Tema 3,Ecosistemas,Regulación de la biodiversidad global
Expert_026,Tema 3,Pesquerias,Productividad
Expert_026,Tema 3,Pesquerias,Regulación de la biodiversidad global
Expert_026,Tema 3,Productividad,Regulación de la biodiversidad global
Expert_026,Tema 4,Amenazas humanas,Aspectos socio-económicos
Expert_026,Tema 4,Amenazas humanas,Conservación
Expert_026,Tema 4,Amenazas humanas,Resiliencia
Expert_026,Tema 4,Amenazas humanas,Restauración ecológica
Expert_026,Tema 4,Amenazas humanas,Servicios ecosistemicos
Expert_026,Tema 4,Amenazas humanas,Sustentabilidad
Expert_026,Tema 4,Amenazas humanas,Valor cultural
Expert_026,Tema 4,Aspectos socio-económicos,Conservación
Expert_026,Tema 4,Aspectos socio-económicos,Resiliencia
Expert_026,Tema 4,Aspectos socio-económicos,Restauración ecológica
Expert_026,Tema 4,Aspectos socio-económicos,Servicios ecosistemicos
Expert_026,Tema 4,Aspectos socio-económicos,Sustentabilidad
Expert_026,Tema 4,Aspectos socio-económicos,Valor cultural
Expert_026,Tema 4,Conservación,Resiliencia
Expert_026,Tema 4,Conservación,Restauración ecológica
Expert_026,Tema 4,Conservación,Servicios ecosistemicos
Expert_026,Tema 4,Conservación,Sustentabilidad
Expert_026,Tema 4,Conservación,Valor cultural
Expert_026,Tema 4,Resiliencia,Restauración ecológica
Expert_026,Tema 4,Resiliencia,Servicios ecosistemicos
Expert_026,Tema 4,Resiliencia,Sustentabilidad
Expert_026,Tema 4,Resiliencia,Valor cultural
Expert_026,Tema 4,Restauración ecológica,Servicios ecosistemicos
Expert_026,Tema 4,Restauración ecológica,Sustentabilidad
Expert_026,Tema 4,Restauración ecológica,Valor cultural
Expert_026,Tema 4,Servicios ecosistemicos,Sustentabilidad
Expert_026,Tema 4,Servicios ecosistemicos,Valor cultural
Expert_026,Tema 4,Sustentabilidad,Valor cultural
Expert_027,Tema 1,Amenazas humanas,Aspectos socio-económicos
Expert_027,Tema 1,Amenazas humanas,Bienestar humano
Expert_027,Tema 1,Amenazas humanas,Valor cultural
Expert_027,Tema 1,Aspectos socio-económicos,Bienestar humano
Expert_027,Tema 1,Aspectos socio-económicos,Valor cultural
Expert_027,Tema 1,Bienestar humano,Valor cultural
Expert_027,Tema 2,Biodiversidad,Ciclos biogeoquímicos
Expert_027,Tema 2,Biodiversidad,Ecología
Expert_027,Tema 2,Biodiversidad,Ecosistemas
Expert_027,Tema 2,Biodiversidad,Especies clave
Expert_027,Tema 2,Biodiversidad,Evolución
Expert_027,Tema 2,Biodiversidad,Geografia
Expert_027,Tema 2,Biodiversidad,Oceanografía física
Expert_027,Tema 2,Ciclos biogeoquímicos,Ecología
Expert_027,Tema 2,Ciclos biogeoquímicos,Ecosistemas
Expert_027,Tema 2,Ciclos biogeoquímicos,Especies clave
Expert_027,Tema 2,Ciclos biogeoquímicos,Evolución
Expert_027,Tema 2,Ciclos biogeoquímicos,Geografia
Expert_027,Tema 2,Ciclos biogeoquímicos,Oceanografía física
Expert_027,Tema 2,Ecología,Ecosistemas
Expert_027,Tema 2,Ecología,Especies clave
Expert_027,Tema 2,Ecología,Evolución
Expert_027,Tema 2,Ecología,Geografia
Expert_027,Tema 2,Ecología,Oceanografía física
Expert_027,Tema 2,Ecosistemas,Especies clave
Expert_027,Tema 2,Ecosistemas,Evolución
Expert_027,Tema 2,Ecosistemas,Geografia
Expert_027,Tema 2,Ecosistemas,Oceanografía física
Expert_027,Tema 2,Especies clave,Evolución
Expert_027,Tema 2,Especies clave,Geografia
Expert_027,Tema 2,Especies clave,Oceanografía física
Expert_027,Tema 2,Evolución,Geografia
Expert_027,Tema 2,Evolución,Oceanografía física
Expert_027,Tema 2,Geografia,Oceanografía física
Expert_027,Tema 3,Conciencia ambiental,Conservación
Expert_027,Tema 3,Conciencia ambiental,Contaminación
Expert_027,Tema 3,Conciencia ambiental,Pesquerias
Expert_027,Tema 3,Conciencia ambiental,Restauración ecológica
Expert_027,Tema 3,Conciencia ambiental,Sustentabilidad
Expert_027,Tema 3,Conservación,Contaminación
Expert_027,Tema 3,Conservación,Pesquerias
Expert_027,Tema 3,Conservación,Restauración ecológica
Expert_027,Tema 3,Conservación,Sustentabilidad
Expert_027,Tema 3,Contaminación,Pesquerias
Expert_027,Tema 3,Contaminación,Restauración ecológica
Expert_027,Tema 3,Contaminación,Sustentabilidad
Expert_027,Tema 3,Pesquerias,Restauración ecológica
Expert_027,Tema 3,Pesquerias,Sustentabilidad
Expert_027,Tema 3,Restauración ecológica,Sustentabilidad
Expert_027,Tema 4,Acoplamiento clima-océano,Impactos del cambio climático
Expert_027,Tema 4,Acoplamiento clima-océano,Resiliencia
Expert_027,Tema 4,Acoplamiento clima-océano,Servicios ecosistemicos
Expert_027,Tema 4,Impactos del cambio climático,Resiliencia
Expert_027,Tema 4,Impactos del cambio climático,Servicios ecosistemicos
Expert_027,Tema 4,Resiliencia,Servicios ecosistemicos
